subject,strategy,session,condition,l_length,pres_rate,serial_position,rt,min_rt
A102WSFN62OS6I,ns,1,40-1,40.0,1000.0,1.0,0.0,True
A102WSFN62OS6I,ns,1,40-1,40.0,1000.0,1.0,5320.0,False
A102WSFN62OS6I,ns,1,40-1,40.0,1000.0,1.0,4380.0,False
A102WSFN62OS6I,ns,1,40-1,40.0,1000.0,1.0,7342.0,False
A102WSFN62OS6I,ns,1,40-1,40.0,1000.0,6.0,7962.0,False
A102WSFN62OS6I,ns,1,40-1,40.0,1000.0,1.0,4356.0,False
A102WSFN62OS6I,ns,1,40-1,40.0,1000.0,1.0,6192.0,False
A102WSFN62OS6I,ns,1,40-1,40.0,1000.0,39.0,9567.0,False
A102WSFN62OS6I,ns,1,40-1,40.0,1000.0,39.0,5924.0,False
A102WSFN62OS6I,ns,1,40-1,40.0,1000.0,1.0,4533.0,False
A102WSFN62OS6I,ns,1,40-1,40.0,1000.0,1.0,3985.0,False
A102WSFN62OS6I,ns,2,40-1,40.0,1000.0,40.0,5465.0,False
A102WSFN62OS6I,ns,2,40-1,40.0,1000.0,1.0,4194.0,False
A102WSFN62OS6I,ns,2,40-1,40.0,1000.0,1.0,17478.0,False
A102WSFN62OS6I,ns,2,40-1,40.0,1000.0,2.0,1868.0,False
A102WSFN62OS6I,ns,2,40-1,40.0,1000.0,40.0,48425.0,False
A102WSFN62OS6I,ns,2,40-1,40.0,1000.0,2.0,19603.0,False
A102WSFN62OS6I,ns,2,40-1,40.0,1000.0,40.0,559.0,False
A102WSFN62OS6I,ns,2,40-1,40.0,1000.0,1.0,1934.0,False
A102WSFN62OS6I,ns,2,40-1,40.0,1000.0,36.0,0.0,True
A102WSFN62OS6I,ns,2,40-1,40.0,1000.0,9.0,371.0,False
A102WSFN62OS6I,ns,3,40-1,40.0,1000.0,37.0,0.0,True
A102WSFN62OS6I,ns,3,40-1,40.0,1000.0,39.0,3067.0,False
A102WSFN62OS6I,ns,3,40-1,40.0,1000.0,1.0,2895.0,False
A102WSFN62OS6I,ns,3,40-1,40.0,1000.0,39.0,3605.0,False
A102WSFN62OS6I,ns,3,40-1,40.0,1000.0,38.0,2193.0,False
A102WSFN62OS6I,ns,3,40-1,40.0,1000.0,37.0,2281.0,False
A102WSFN62OS6I,ns,3,40-1,40.0,1000.0,36.0,3906.0,False
A102WSFN62OS6I,ns,3,40-1,40.0,1000.0,40.0,8230.0,False
A102WSFN62OS6I,ns,3,40-1,40.0,1000.0,40.0,3237.0,False
A102WSFN62OS6I,ns,3,40-1,40.0,1000.0,37.0,6875.0,False
A102WSFN62OS6I,ns,3,40-1,40.0,1000.0,38.0,7253.0,False
A10JXOU89D5RXR,ns,1,20-1,20.0,1000.0,1.0,0.0,True
A10JXOU89D5RXR,ns,1,20-1,20.0,1000.0,1.0,1911.3000001907349,False
A10JXOU89D5RXR,ns,1,20-1,20.0,1000.0,19.0,2109.300000190735,False
A10JXOU89D5RXR,ns,1,20-1,20.0,1000.0,17.0,2059.800000190735,False
A10JXOU89D5RXR,ns,1,20-1,20.0,1000.0,17.0,772.9000000953674,False
A10JXOU89D5RXR,ns,1,20-1,20.0,1000.0,20.0,1949.3000001907349,False
A10JXOU89D5RXR,ns,1,20-1,20.0,1000.0,20.0,1047.900000333786,False
A10JXOU89D5RXR,ns,1,20-1,20.0,1000.0,18.0,1996.9000000953674,False
A10JXOU89D5RXR,ns,1,20-1,20.0,1000.0,19.0,1762.0000002384186,False
A10JXOU89D5RXR,ns,1,20-1,20.0,1000.0,20.0,3245.300000190735,False
A10JXOU89D5RXR,ns,1,20-1,20.0,1000.0,20.0,1732.3000001907349,False
A10JXOU89D5RXR,ns,1,20-1,20.0,1000.0,20.0,2543.100000143051,False
A10JXOU89D5RXR,ns,2,20-1,20.0,1000.0,1.0,483.2000000476837,False
A10JXOU89D5RXR,ns,2,20-1,20.0,1000.0,19.0,2010.4000000953674,False
A10JXOU89D5RXR,ns,2,20-1,20.0,1000.0,1.0,201.00000023841858,False
A10JXOU89D5RXR,ns,2,20-1,20.0,1000.0,14.0,375.40000009536743,False
A10JXOU89D5RXR,ns,2,20-1,20.0,1000.0,16.0,1301.4000000953674,False
A10JXOU89D5RXR,ns,2,20-1,20.0,1000.0,16.0,2355.2000002861023,False
A10JXOU89D5RXR,ns,2,20-1,20.0,1000.0,19.0,97.59999990463257,False
A10JXOU89D5RXR,ns,2,20-1,20.0,1000.0,18.0,919.1000001430511,False
A10JXOU89D5RXR,ns,2,20-1,20.0,1000.0,15.0,231.5,False
A10JXOU89D5RXR,ns,2,20-1,20.0,1000.0,3.0,0.0,True
A10JXOU89D5RXR,ns,2,20-1,20.0,1000.0,20.0,1152.5,False
A10JXOU89D5RXR,ns,3,20-1,20.0,1000.0,1.0,841.2999999523163,False
A10JXOU89D5RXR,ns,3,20-1,20.0,1000.0,19.0,2611.5999999046326,False
A10JXOU89D5RXR,ns,3,20-1,20.0,1000.0,20.0,1397.8999998569489,False
A10JXOU89D5RXR,ns,3,20-1,20.0,1000.0,20.0,3816.9999997615814,False
A10JXOU89D5RXR,ns,3,20-1,20.0,1000.0,19.0,1032.3999998569489,False
A10JXOU89D5RXR,ns,3,20-1,20.0,1000.0,14.0,0.0,True
A10JXOU89D5RXR,ns,3,20-1,20.0,1000.0,19.0,40.5,False
A10JXOU89D5RXR,ns,3,20-1,20.0,1000.0,13.0,560.4999997615814,False
A10JXOU89D5RXR,ns,3,20-1,20.0,1000.0,17.0,400.19999980926514,False
A10JXOU89D5RXR,ns,3,20-1,20.0,1000.0,19.0,574.1999998092651,False
A10JXOU89D5RXR,ns,3,20-1,20.0,1000.0,13.0,2900.699999809265,False
A10JXOU89D5RXR,ns,3,20-1,20.0,1000.0,14.0,381.2999997138977,False
A10JXOU89D5RXR,ns,4,20-1,20.0,1000.0,17.0,0.0,True
A10JXOU89D5RXR,ns,4,20-1,20.0,1000.0,18.0,2446.5999999046326,False
A10JXOU89D5RXR,ns,4,20-1,20.0,1000.0,16.0,3228.899999856949,False
A10JXOU89D5RXR,ns,4,20-1,20.0,1000.0,18.0,2737.399999856949,False
A10JXOU89D5RXR,ns,4,20-1,20.0,1000.0,18.0,2113.899999856949,False
A10JXOU89D5RXR,ns,4,20-1,20.0,1000.0,20.0,5837.399999856949,False
A10JXOU89D5RXR,ns,4,20-1,20.0,1000.0,16.0,2253.7999997138977,False
A10JXOU89D5RXR,ns,4,20-1,20.0,1000.0,18.0,1393.2000000476837,False
A10JXOU89D5RXR,ns,4,20-1,20.0,1000.0,20.0,1063.3999998569489,False
A10JXOU89D5RXR,ns,4,20-1,20.0,1000.0,19.0,591.4999997615814,False
A10JXOU89D5RXR,ns,4,20-1,20.0,1000.0,18.0,2618.0999999046326,False
A10JXOU89D5RXR,ns,4,20-1,20.0,1000.0,18.0,3044.399999856949,False
A12LX24NC3FP2U,ns,1,20-2,20.0,2000.0,2.0,2613.9000000059605,False
A12LX24NC3FP2U,ns,1,20-2,20.0,2000.0,20.0,1333.7999999970198,False
A12LX24NC3FP2U,ns,1,20-2,20.0,2000.0,8.0,2023.3999999910593,False
A12LX24NC3FP2U,ns,1,20-2,20.0,2000.0,19.0,0.0,True
A12LX24NC3FP2U,ns,1,20-2,20.0,2000.0,1.0,1295.8999999910593,False
A12LX24NC3FP2U,ns,1,20-2,20.0,2000.0,1.0,24050.5,False
A12LX24NC3FP2U,ns,1,20-2,20.0,2000.0,1.0,8314.09999999404,False
A12LX24NC3FP2U,ns,1,20-2,20.0,2000.0,1.0,3452.2999999970198,False
A12LX24NC3FP2U,ns,1,20-2,20.0,2000.0,17.0,4251.899999991059,False
A12LX24NC3FP2U,ns,2,20-2,20.0,2000.0,15.0,248.19999998807907,False
A12LX24NC3FP2U,ns,2,20-2,20.0,2000.0,20.0,8584.499999985099,False
A12LX24NC3FP2U,ns,2,20-2,20.0,2000.0,19.0,6607.899999991059,False
A12LX24NC3FP2U,ns,2,20-2,20.0,2000.0,18.0,0.0,True
A12LX24NC3FP2U,ns,2,20-2,20.0,2000.0,20.0,5870.699999988079,False
A12LX24NC3FP2U,ns,2,20-2,20.0,2000.0,16.0,4853.0999999940395,False
A12LX24NC3FP2U,ns,2,20-2,20.0,2000.0,16.0,1734.2999999970189,False
A12LX24NC3FP2U,ns,2,20-2,20.0,2000.0,20.0,1445.3999999910593,False
A12LX24NC3FP2U,ns,2,20-2,20.0,2000.0,19.0,176.8999999910593,False
A12LX24NC3FP2U,ns,2,20-2,20.0,2000.0,3.0,7804.700000002978,False
A13THDIE8LTQ11,ns,1,15-2,15.0,2000.0,15.0,806.6999999880791,False
A13THDIE8LTQ11,ns,1,15-2,15.0,2000.0,13.0,427.5999999642372,False
A13THDIE8LTQ11,ns,1,15-2,15.0,2000.0,10.0,3963.599999964237,False
A13THDIE8LTQ11,ns,1,15-2,15.0,2000.0,13.0,0.0,True
A13THDIE8LTQ11,ns,1,15-2,15.0,2000.0,13.0,964.1999999582767,False
A13THDIE8LTQ11,ns,1,15-2,15.0,2000.0,1.0,4617.999999970198,False
A13THDIE8LTQ11,ns,2,15-2,15.0,2000.0,1.0,1946.199999988079,False
A13THDIE8LTQ11,ns,2,15-2,15.0,2000.0,11.0,2579.300000011921,False
A13THDIE8LTQ11,ns,2,15-2,15.0,2000.0,14.0,0.0,True
A13THDIE8LTQ11,ns,2,15-2,15.0,2000.0,14.0,876.3000000119209,False
A13THDIE8LTQ11,ns,2,15-2,15.0,2000.0,12.0,1983.000000000001,False
A13THDIE8LTQ11,ns,2,15-2,15.0,2000.0,14.0,533.4000000059605,False
A13THDIE8LTQ11,ns,2,15-2,15.0,2000.0,1.0,3686.699999988079,False
A13THDIE8LTQ11,ns,2,15-2,15.0,2000.0,14.0,1404.1000000238419,False
A13THDIE8LTQ11,ns,2,15-2,15.0,2000.0,14.0,2291.2000000178814,False
A13THDIE8LTQ11,ns,2,15-2,15.0,2000.0,15.0,750.8000000119209,False
A13THDIE8LTQ11,ns,3,15-2,15.0,2000.0,1.0,1051.7999999523163,False
A13THDIE8LTQ11,ns,3,15-2,15.0,2000.0,2.0,798.1999999880791,False
A13THDIE8LTQ11,ns,3,15-2,15.0,2000.0,14.0,855.1999999880791,False
A13THDIE8LTQ11,ns,3,15-2,15.0,2000.0,11.0,1235.0999999642372,False
A13THDIE8LTQ11,ns,3,15-2,15.0,2000.0,14.0,931.1999999880791,False
A13THDIE8LTQ11,ns,3,15-2,15.0,2000.0,15.0,0.0,True
A13THDIE8LTQ11,ns,3,15-2,15.0,2000.0,15.0,3197.599999964237,False
A13THDIE8LTQ11,ns,3,15-2,15.0,2000.0,13.0,2672.1999999284744,False
A13THDIE8LTQ11,ns,3,15-2,15.0,2000.0,15.0,807.5,False
A13THDIE8LTQ11,ns,4,15-2,15.0,2000.0,2.0,1025.3000000715256,False
A13THDIE8LTQ11,ns,4,15-2,15.0,2000.0,12.0,581.9000000953679,False
A13THDIE8LTQ11,ns,4,15-2,15.0,2000.0,15.0,2169.1999999284744,False
A13THDIE8LTQ11,ns,4,15-2,15.0,2000.0,1.0,14001.299999952316,False
A13THDIE8LTQ11,ns,4,15-2,15.0,2000.0,1.0,58843.39999997616,False
A13THDIE8LTQ11,ns,4,15-2,15.0,2000.0,1.0,1929.0,False
A13THDIE8LTQ11,ns,4,15-2,15.0,2000.0,15.0,11858.299999952316,False
A13THDIE8LTQ11,ns,4,15-2,15.0,2000.0,15.0,2507.0,False
A13THDIE8LTQ11,ns,4,15-2,15.0,2000.0,1.0,3190.7000000476837,False
A13THDIE8LTQ11,ns,4,15-2,15.0,2000.0,12.0,0.0,True
A13THDIE8LTQ11,ns,4,15-2,15.0,2000.0,15.0,123.69999992847443,False
A15V9BXNJXZXZX,ns,1,30-1,30.0,1000.0,24.0,2482.2999999998137,False
A15V9BXNJXZXZX,ns,1,30-1,30.0,1000.0,27.0,3769.899999999905,False
A15V9BXNJXZXZX,ns,1,30-1,30.0,1000.0,30.0,11306.799999999814,False
A15V9BXNJXZXZX,ns,1,30-1,30.0,1000.0,23.0,5844.0,False
A15V9BXNJXZXZX,ns,1,30-1,30.0,1000.0,26.0,7268.199999999722,False
A15V9BXNJXZXZX,ns,1,30-1,30.0,1000.0,3.0,4562.699999999722,False
A15V9BXNJXZXZX,ns,1,30-1,30.0,1000.0,2.0,3352.5999999996275,False
A15V9BXNJXZXZX,ns,1,30-1,30.0,1000.0,2.0,0.0,True
A15V9BXNJXZXZX,ns,1,30-1,30.0,1000.0,29.0,691.2999999998137,False
A15V9BXNJXZXZX,ns,1,30-1,30.0,1000.0,5.0,397.1999999997206,False
A15V9BXNJXZXZX,ns,1,30-1,30.0,1000.0,1.0,3782.4999999995343,False
A15V9BXNJXZXZX,ns,2,30-1,30.0,1000.0,4.0,213.29999999981374,False
A15V9BXNJXZXZX,ns,2,30-1,30.0,1000.0,29.0,4808.200000000186,False
A15V9BXNJXZXZX,ns,2,30-1,30.0,1000.0,28.0,75753.79999999981,False
A15V9BXNJXZXZX,ns,2,30-1,30.0,1000.0,30.0,0.0,True
A15V9BXNJXZXZX,ns,2,30-1,30.0,1000.0,1.0,3676.3999999994394,False
A15V9BXNJXZXZX,ns,2,30-1,30.0,1000.0,28.0,4280.600000000561,False
A15V9BXNJXZXZX,ns,2,30-1,30.0,1000.0,12.0,2430.2000000001863,False
A15V9BXNJXZXZX,ns,2,30-1,30.0,1000.0,10.0,112.0,False
A15V9BXNJXZXZX,ns,2,30-1,30.0,1000.0,1.0,6582.299999998882,False
A15V9BXNJXZXZX,ns,2,30-1,30.0,1000.0,11.0,3225.0999999996275,False
A15V9BXNJXZXZX,ns,2,30-1,30.0,1000.0,12.0,7479.699999999257,False
A15V9BXNJXZXZX,ns,2,30-1,30.0,1000.0,12.0,3643.2000000011176,False
A15V9BXNJXZXZX,ns,3,30-1,30.0,1000.0,15.0,0.0,True
A15V9BXNJXZXZX,ns,3,30-1,30.0,1000.0,3.0,8605.400000000373,False
A15V9BXNJXZXZX,ns,3,30-1,30.0,1000.0,30.0,6324.199999999255,False
A15V9BXNJXZXZX,ns,3,30-1,30.0,1000.0,28.0,12609.0,False
A15V9BXNJXZXZX,ns,3,30-1,30.0,1000.0,10.0,5038.0999999996275,False
A15V9BXNJXZXZX,ns,3,30-1,30.0,1000.0,30.0,10696.499999999998,False
A15V9BXNJXZXZX,ns,3,30-1,30.0,1000.0,28.0,7126.800000000745,False
A15V9BXNJXZXZX,ns,3,30-1,30.0,1000.0,28.0,5903.0999999996275,False
A15V9BXNJXZXZX,ns,3,30-1,30.0,1000.0,2.0,4933.0999999996275,False
A15V9BXNJXZXZX,ns,4,30-1,30.0,1000.0,1.0,529.5999999991618,False
A15V9BXNJXZXZX,ns,4,30-1,30.0,1000.0,30.0,4020.699999999255,False
A15V9BXNJXZXZX,ns,4,30-1,30.0,1000.0,1.0,10683.199999999255,False
A15V9BXNJXZXZX,ns,4,30-1,30.0,1000.0,30.0,7139.29999999935,False
A15V9BXNJXZXZX,ns,4,30-1,30.0,1000.0,25.0,3459.5999999996275,False
A15V9BXNJXZXZX,ns,4,30-1,30.0,1000.0,29.0,4242.29999999935,False
A15V9BXNJXZXZX,ns,4,30-1,30.0,1000.0,4.0,6244.699999999721,False
A15V9BXNJXZXZX,ns,4,30-1,30.0,1000.0,11.0,14795.799999999814,False
A15V9BXNJXZXZX,ns,4,30-1,30.0,1000.0,7.0,784.5999999986961,False
A15V9BXNJXZXZX,ns,4,30-1,30.0,1000.0,29.0,0.0,True
A15V9BXNJXZXZX,ns,4,30-1,30.0,1000.0,30.0,3338.199999999255,False
A15V9BXNJXZXZX,ns,4,30-1,30.0,1000.0,29.0,1974.9999999990687,False
A161VPQSXLLV8U,ns,1,20-2,20.0,2000.0,1.0,2348.1000000089407,False
A161VPQSXLLV8U,ns,1,20-2,20.0,2000.0,2.0,22065.60000000894,False
A161VPQSXLLV8U,ns,1,20-2,20.0,2000.0,2.0,9523.60000000894,False
A161VPQSXLLV8U,ns,1,20-2,20.0,2000.0,20.0,678.6000000089407,False
A161VPQSXLLV8U,ns,1,20-2,20.0,2000.0,1.0,1037.2000000029802,False
A161VPQSXLLV8U,ns,1,20-2,20.0,2000.0,1.0,240.79999999701977,False
A161VPQSXLLV8U,ns,1,20-2,20.0,2000.0,1.0,7687.4000000059605,False
A161VPQSXLLV8U,ns,1,20-2,20.0,2000.0,1.0,0.0,True
A161VPQSXLLV8U,ns,1,20-2,20.0,2000.0,20.0,2297.6000000089407,False
A161VPQSXLLV8U,ns,2,20-2,20.0,2000.0,1.0,0.0,True
A161VPQSXLLV8U,ns,2,20-2,20.0,2000.0,20.0,7740.700000017881,False
A161VPQSXLLV8U,ns,2,20-2,20.0,2000.0,20.0,6446.800000011921,False
A161VPQSXLLV8U,ns,2,20-2,20.0,2000.0,1.0,16273.09999999404,False
A161VPQSXLLV8U,ns,2,20-2,20.0,2000.0,1.0,17883.80000001192,False
A161VPQSXLLV8U,ns,2,20-2,20.0,2000.0,1.0,26612.000000029802,False
A161VPQSXLLV8U,ns,2,20-2,20.0,2000.0,1.0,8086.400000035763,False
A161VPQSXLLV8U,ns,2,20-2,20.0,2000.0,20.0,5298.200000017881,False
A161VPQSXLLV8U,ns,2,20-2,20.0,2000.0,20.0,2669.800000011921,False
A161VPQSXLLV8U,ns,2,20-2,20.0,2000.0,19.0,5681.199999988079,False
A161VPQSXLLV8U,ns,2,20-2,20.0,2000.0,20.0,3746.2000000178814,False
A161VPQSXLLV8U,ns,3,20-2,20.0,2000.0,1.0,873.1000000005588,False
A161VPQSXLLV8U,ns,3,20-2,20.0,2000.0,2.0,3414.9000000003725,False
A161VPQSXLLV8U,ns,3,20-2,20.0,2000.0,20.0,580.0999999996284,False
A161VPQSXLLV8U,ns,3,20-2,20.0,2000.0,20.0,5543.300000000743,False
A161VPQSXLLV8U,ns,3,20-2,20.0,2000.0,20.0,0.0,True
A161VPQSXLLV8U,ns,3,20-2,20.0,2000.0,20.0,923.8000000007451,False
A161VPQSXLLV8U,ns,3,20-2,20.0,2000.0,1.0,518.6999999992549,False
A161VPQSXLLV8U,ns,3,20-2,20.0,2000.0,20.0,7147.5,False
A161VPQSXLLV8U,ns,3,20-2,20.0,2000.0,1.0,4185.699999999257,False
A161VPQSXLLV8U,ns,3,20-2,20.0,2000.0,19.0,990.9000000003725,False
A161VPQSXLLV8U,ns,3,20-2,20.0,2000.0,1.0,2143.89999999851,False
A161VPQSXLLV8U,ns,3,20-2,20.0,2000.0,20.0,1187.9000000003725,False
A161VPQSXLLV8U,ns,4,20-2,20.0,2000.0,1.0,9813.500000000233,False
A161VPQSXLLV8U,ns,4,20-2,20.0,2000.0,3.0,3665.200000000421,False
A161VPQSXLLV8U,ns,4,20-2,20.0,2000.0,1.0,8735.700000000421,False
A161VPQSXLLV8U,ns,4,20-2,20.0,2000.0,5.0,3626.600000000324,False
A161VPQSXLLV8U,ns,4,20-2,20.0,2000.0,18.0,13197.100000000555,False
A161VPQSXLLV8U,ns,4,20-2,20.0,2000.0,2.0,2711.7000000001863,False
A161VPQSXLLV8U,ns,4,20-2,20.0,2000.0,1.0,1449.9000000003725,False
A161VPQSXLLV8U,ns,4,20-2,20.0,2000.0,1.0,4585.700000000186,False
A161VPQSXLLV8U,ns,4,20-2,20.0,2000.0,2.0,277.00000000046566,False
A161VPQSXLLV8U,ns,4,20-2,20.0,2000.0,2.0,0.0,True
A161VPQSXLLV8U,ns,4,20-2,20.0,2000.0,20.0,663.8000000002794,False
A169XTOCOMO1MV,ns,1,10-2,10.0,2000.0,1.0,1201.0,False
A169XTOCOMO1MV,ns,1,10-2,10.0,2000.0,10.0,2653.5999999940404,False
A169XTOCOMO1MV,ns,1,10-2,10.0,2000.0,10.0,15449.5,False
A169XTOCOMO1MV,ns,1,10-2,10.0,2000.0,10.0,0.0,True
A169XTOCOMO1MV,ns,1,10-2,10.0,2000.0,2.0,4524.9000000059605,False
A169XTOCOMO1MV,ns,1,10-2,10.0,2000.0,7.0,2423.5,False
A169XTOCOMO1MV,ns,1,10-2,10.0,2000.0,1.0,2292.9000000059605,False
A169XTOCOMO1MV,ns,1,10-2,10.0,2000.0,1.0,7607.70000001788,False
A169XTOCOMO1MV,ns,1,10-2,10.0,2000.0,10.0,108.0,False
A169XTOCOMO1MV,ns,1,10-2,10.0,2000.0,4.0,2971.0,False
A169XTOCOMO1MV,ns,2,10-2,10.0,2000.0,1.0,5036.800000011921,False
A169XTOCOMO1MV,ns,2,10-2,10.0,2000.0,10.0,6774.599999994041,False
A169XTOCOMO1MV,ns,2,10-2,10.0,2000.0,1.0,0.0,True
A169XTOCOMO1MV,ns,2,10-2,10.0,2000.0,1.0,497.00000000000045,False
A169XTOCOMO1MV,ns,2,10-2,10.0,2000.0,10.0,6007.5,False
A169XTOCOMO1MV,ns,2,10-2,10.0,2000.0,10.0,2492.300000011921,False
A169XTOCOMO1MV,ns,2,10-2,10.0,2000.0,10.0,4065.0999999940395,False
A169XTOCOMO1MV,ns,2,10-2,10.0,2000.0,1.0,3561.800000011921,False
A169XTOCOMO1MV,ns,2,10-2,10.0,2000.0,1.0,4129.100000023842,False
A169XTOCOMO1MV,ns,3,10-2,10.0,2000.0,1.0,872.5,False
A169XTOCOMO1MV,ns,3,10-2,10.0,2000.0,3.0,1961.0999999940395,False
A169XTOCOMO1MV,ns,3,10-2,10.0,2000.0,2.0,0.0,True
A169XTOCOMO1MV,ns,3,10-2,10.0,2000.0,1.0,1810.0,False
A169XTOCOMO1MV,ns,3,10-2,10.0,2000.0,8.0,1318.5,False
A169XTOCOMO1MV,ns,3,10-2,10.0,2000.0,2.0,7697.0999999940395,False
A169XTOCOMO1MV,ns,3,10-2,10.0,2000.0,1.0,3943.199999988079,False
A169XTOCOMO1MV,ns,3,10-2,10.0,2000.0,1.0,11058.499999999998,False
A169XTOCOMO1MV,ns,4,10-2,10.0,2000.0,2.0,511.2000000476837,False
A169XTOCOMO1MV,ns,4,10-2,10.0,2000.0,2.0,3176.900000035763,False
A169XTOCOMO1MV,ns,4,10-2,10.0,2000.0,5.0,8608.800000011923,False
A169XTOCOMO1MV,ns,4,10-2,10.0,2000.0,1.0,977.0000000596046,False
A169XTOCOMO1MV,ns,4,10-2,10.0,2000.0,10.0,5287.700000047684,False
A169XTOCOMO1MV,ns,4,10-2,10.0,2000.0,10.0,649.5000000596046,False
A169XTOCOMO1MV,ns,4,10-2,10.0,2000.0,10.0,0.0,True
A169XTOCOMO1MV,ns,4,10-2,10.0,2000.0,8.0,645.6000000238419,False
A16GIPTDMJAFTK,ns,1,20-1,20.0,1000.0,19.0,0.0,True
A16GIPTDMJAFTK,ns,1,20-1,20.0,1000.0,20.0,7501.0,False
A16GIPTDMJAFTK,ns,1,20-1,20.0,1000.0,1.0,6420.0,False
A16GIPTDMJAFTK,ns,1,20-1,20.0,1000.0,1.0,5118.0,False
A16GIPTDMJAFTK,ns,1,20-1,20.0,1000.0,20.0,4583.0,False
A16GIPTDMJAFTK,ns,1,20-1,20.0,1000.0,20.0,6721.0,False
A16GIPTDMJAFTK,ns,1,20-1,20.0,1000.0,20.0,4823.0,False
A16GIPTDMJAFTK,ns,1,20-1,20.0,1000.0,3.0,4166.0,False
A16GIPTDMJAFTK,ns,1,20-1,20.0,1000.0,1.0,3253.0,False
A16GIPTDMJAFTK,ns,1,20-1,20.0,1000.0,20.0,2567.0,False
A16GIPTDMJAFTK,ns,2,20-1,20.0,1000.0,2.0,0.0,True
A16GIPTDMJAFTK,ns,2,20-1,20.0,1000.0,17.0,8351.0,False
A16GIPTDMJAFTK,ns,2,20-1,20.0,1000.0,1.0,5167.0,False
A16GIPTDMJAFTK,ns,2,20-1,20.0,1000.0,1.0,2340.0,False
A16GIPTDMJAFTK,ns,2,20-1,20.0,1000.0,3.0,8533.0,False
A16GIPTDMJAFTK,ns,2,20-1,20.0,1000.0,1.0,2830.0,False
A16GIPTDMJAFTK,ns,2,20-1,20.0,1000.0,2.0,38046.0,False
A16GIPTDMJAFTK,ns,2,20-1,20.0,1000.0,18.0,2103.0,False
A16GIPTDMJAFTK,ns,2,20-1,20.0,1000.0,19.0,3790.0,False
A16GIPTDMJAFTK,ns,3,20-1,20.0,1000.0,2.0,0.0,True
A16GIPTDMJAFTK,ns,3,20-1,20.0,1000.0,2.0,2696.0,False
A16GIPTDMJAFTK,ns,3,20-1,20.0,1000.0,2.0,2283.0,False
A16GIPTDMJAFTK,ns,3,20-1,20.0,1000.0,1.0,4501.0,False
A16GIPTDMJAFTK,ns,3,20-1,20.0,1000.0,3.0,3290.0,False
A16GIPTDMJAFTK,ns,3,20-1,20.0,1000.0,2.0,3279.0,False
A16GIPTDMJAFTK,ns,3,20-1,20.0,1000.0,4.0,5885.0,False
A16GIPTDMJAFTK,ns,3,20-1,20.0,1000.0,1.0,4755.0,False
A16GIPTDMJAFTK,ns,3,20-1,20.0,1000.0,17.0,3202.0,False
A16GIPTDMJAFTK,ns,3,20-1,20.0,1000.0,20.0,3305.0,False
A16GIPTDMJAFTK,ns,3,20-1,20.0,1000.0,20.0,2059.0,False
A16GIPTDMJAFTK,ns,4,20-1,20.0,1000.0,20.0,4323.0,False
A16GIPTDMJAFTK,ns,4,20-1,20.0,1000.0,20.0,2775.0,False
A16GIPTDMJAFTK,ns,4,20-1,20.0,1000.0,20.0,2820.0,False
A16GIPTDMJAFTK,ns,4,20-1,20.0,1000.0,20.0,3226.0,False
A16GIPTDMJAFTK,ns,4,20-1,20.0,1000.0,19.0,2339.0,False
A16GIPTDMJAFTK,ns,4,20-1,20.0,1000.0,18.0,1186.0,False
A16GIPTDMJAFTK,ns,4,20-1,20.0,1000.0,19.0,0.0,True
A16GIPTDMJAFTK,ns,4,20-1,20.0,1000.0,19.0,284.0,False
A16GIPTDMJAFTK,ns,4,20-1,20.0,1000.0,20.0,841.0,False
A16GIPTDMJAFTK,ns,4,20-1,20.0,1000.0,20.0,1451.0,False
A18NXRDHQ0ZSOY,ns,1,10-2,10.0,2000.0,10.0,0.0,True
A18NXRDHQ0ZSOY,ns,1,10-2,10.0,2000.0,5.0,9054.799999952316,False
A18NXRDHQ0ZSOY,ns,1,10-2,10.0,2000.0,2.0,24.299999952316284,False
A18NXRDHQ0ZSOY,ns,1,10-2,10.0,2000.0,1.0,2444.199999809265,False
A18NXRDHQ0ZSOY,ns,1,10-2,10.0,2000.0,1.0,535.1999998092651,False
A18NXRDHQ0ZSOY,ns,1,10-2,10.0,2000.0,10.0,832.9999997615814,False
A18NXRDHQ0ZSOY,ns,1,10-2,10.0,2000.0,1.0,890.0999999046326,False
A18NXRDHQ0ZSOY,ns,2,10-2,10.0,2000.0,6.0,0.0,True
A18NXRDHQ0ZSOY,ns,2,10-2,10.0,2000.0,2.0,5190.5,False
A18NXRDHQ0ZSOY,ns,2,10-2,10.0,2000.0,2.0,5883.0,False
A18NXRDHQ0ZSOY,ns,2,10-2,10.0,2000.0,1.0,7433.5,False
A18NXRDHQ0ZSOY,ns,2,10-2,10.0,2000.0,10.0,2272.1000001430507,False
A18NXRDHQ0ZSOY,ns,2,10-2,10.0,2000.0,10.0,2892.299999952316,False
A18NXRDHQ0ZSOY,ns,2,10-2,10.0,2000.0,5.0,6159.799999952316,False
A18NXRDHQ0ZSOY,ns,3,10-2,10.0,2000.0,8.0,0.0,True
A18NXRDHQ0ZSOY,ns,3,10-2,10.0,2000.0,10.0,5147.200000047684,False
A18NXRDHQ0ZSOY,ns,3,10-2,10.0,2000.0,2.0,2202.399999856949,False
A18NXRDHQ0ZSOY,ns,3,10-2,10.0,2000.0,2.0,11379.399999856949,False
A18NXRDHQ0ZSOY,ns,3,10-2,10.0,2000.0,3.0,6740.999999761581,False
